statecurrent,inmidwest,midwesterner,statebirth,ideology,partyregaff,age,race,votehistory,education,gender,zip,weight,income,householdsize
SD,1,1,NA,Conservative,Republican,70 or more years,White or Caucasian,Donald Trump,High School or Less,Female,57745,0.5068588161968103,118790.81613849849,3
CO,0,0,NA,Conservative,Republican,30-39,White or Caucasian,Donald Trump,Associate's Degree/Some College,Female,80634,1.1321912344219411,107261.25140208751,2
WY,1,1,NA,Conservative,Republican,70 or more years,White or Caucasian,Donald Trump,High School or Less,Male,82414,0.871458128198091,61117.40262480453,5
WY,0,0,NA,Conservative,Republican,50-59,White or Caucasian,Donald Trump,Postgraduate or Higher,Female,82060,0.9512100688397048,79790.41704209521,1
WY,1,1,NA,Conservative,Republican,50-59,Other or Multiple Races,Donald Trump,Vocational/Technical School,Female,82520,1.840952615902502,37585.8322577551,3
CO,0,0,NA,Conservative,Republican,70 or more years,White or Caucasian,Donald Trump,College Degree,Male,81635,0.5519917773804087,55081.9705077447,1
WY,1,1,NA,Conservative,Republican,70 or more years,White or Caucasian,Donald Trump,High School or Less,Female,82431,0.5919399330811017,16715.72247520089,6
WY,1,1,NA,Conservative,Republican,70 or more years,White or Caucasian,Donald Trump,Associate's Degree/Some College,Male,82009,1.276751411520865,44907.660065218806,6
WY,1,0,NA,Conservative,Republican,70 or more years,White or Caucasian,Donald Trump,High School or Less,Female,83101,0.5919399330811017,82675.43656751513,6
WY,0,0,NA,Moderate,Republican,50-59,White or Caucasian,Someone else,College Degree,Female,82433,0.7453364156464755,108187.89136363193,1
CO,0,0,NA,Conservative,Republican,70 or more years,White or Caucasian,Did not vote,College Degree,Female,80923,0.20224111478540618,31436.50353187695,2
ID,0,0,NA,Liberal,Republican,50-59,White or Caucasian,Joe Biden,College Degree,Male,83705,2.413671179821944,21942.06749321893,5
ID,0,0,NA,Conservative,Republican,70 or more years,White or Caucasian,Donald Trump,High School or Less,Female,83686,0.4224237263881781,46186.77492951974,2
ID,0,0,NA,Conservative,Republican,70 or more years,White or Caucasian,Donald Trump,Associate's Degree/Some College,Male,83666,0.7593540887941754,23760.314313694835,1
ID,0,0,NA,Moderate,Republican,50-59,White or Caucasian,Donald Trump,Postgraduate or Higher,Female,83686,0.9543457457917375,42921.15135351196,6
ID,0,0,NA,Conservative,Republican,70 or more years,White or Caucasian,Donald Trump,College Degree,Male,83401,0.355143671473088,44097.05318743363,3
ID,0,0,NA,Conservative,Republican,70 or more years,White or Caucasian,Donald Trump,Postgraduate or Higher,Female,83709,0.21637732239810212,101924.4019757025,6
ID,0,0,NA,Moderate,Republican,70 or more years,Other or Multiple Races,Joe Biden,High School or Less,Male,83402,0.3331854677124434,28202.648838050663,2
ID,1,1,NA,Conservative,Republican,30-39,White or Caucasian,Did not vote,Vocational/Technical School,Male,83221,3.0810897810086337,29089.697282761335,3
ID,0,0,NA,Conservative,Republican,70 or more years,White or Caucasian,Donald Trump,Associate's Degree/Some College,Female,83445,0.3986126936951872,20871.41177151352,1
CO,0,0,NA,Moderate,Republican,70 or more years,White or Caucasian,Donald Trump,College Degree,Female,80107,0.2442921417370403,108997.20258777961,4
ID,0,0,NA,Liberal,Republican,50-59,White or Caucasian,Joe Biden,Associate's Degree/Some College,Male,83642,5.160815823635887,47576.35307032615,1
WY,1,1,NA,Conservative,Republican,70 or more years,White or Caucasian,Donald Trump,Vocational/Technical School,Female,82701,0.7257861434202305,14377.85497866571,6
CO,0,0,NA,Moderate,Republican,60-69,White or Caucasian,Donald Trump,College Degree,Male,80480,1.2493790411079704,47522.14627107605,2
WY,0,0,NA,Moderate,Republican,60-69,White or Caucasian,Donald Trump,Postgraduate or Higher,Female,82009,1.1397370942003378,100214.5271608606,3
ID,0,0,NA,Conservative,Republican,50-59,Other or Multiple Races,Donald Trump,Associate's Degree/Some College,Female,83861,0.9981842123403875,19598.3188576065,4
WY,0,0,NA,Conservative,Republican,70 or more years,White or Caucasian,Donald Trump,Postgraduate or Higher,Female,82433,0.5827121537462576,93707.37590361387,2
CO,1,1,NA,Conservative,Republican,60-69,White or Caucasian,Donald Trump,Associate's Degree/Some College,Male,80123,1.0978192702237126,100442.51456391066,5
ID,0,0,NA,Conservative,Republican,50-59,White or Caucasian,Donald Trump,College Degree,Female,83861,1.4457443871653899,100690.90139819309,5
ID,0,0,NA,Conservative,Republican,70 or more years,White or Caucasian,Donald Trump,Postgraduate or Higher,Female,83553,0.21637732239810212,69289.81051314622,2
WY,1,1,NA,Conservative,Republican,70 or more years,White or Caucasian,Someone else,Postgraduate or Higher,Female,82001,0.437630648647141,58066.70895544812,5
ID,0,0,NA,Conservative,Republican,70 or more years,White or Caucasian,Donald Trump,Associate's Degree/Some College,Female,83501,0.3986126936951872,19598.532251548022,4
WY,0,0,NA,Moderate,Republican,70 or more years,White or Caucasian,Donald Trump,Associate's Degree/Some College,Female,82513,0.8672363256965013,27315.607897471637,6
ID,0,0,NA,Conservative,Republican,70 or more years,White or Caucasian,Donald Trump,Associate's Degree/Some College,Male,83856,0.7593540887941754,110348.71611045673,5
ID,1,1,NA,Conservative,Republican,70 or more years,White or Caucasian,Donald Trump,Associate's Degree/Some College,Female,83861,0.3986126936951872,89879.8673064448,3
CO,0,1,NA,Moderate,Republican,50-59,White or Caucasian,Donald Trump,College Degree,Female,80013,1.126486162866883,104573.26061325148,4
ID,0,0,NA,Liberal,Republican,70 or more years,White or Caucasian,Donald Trump,Associate's Degree/Some College,Female,83842,0.3986126936951872,15932.174164336175,1
ID,0,0,NA,Conservative,Republican,70 or more years,Other or Multiple Races,Someone else,Postgraduate or Higher,Male,83805,0.0300842147697382,23804.18810294941,3
CO,0,0,NA,Moderate,Republican,60-69,White or Caucasian,Joe Biden,College Degree,Male,80207,0.7582871900575423,38904.98586464673,3
ID,0,0,NA,Conservative,Republican,70 or more years,White or Caucasian,Donald Trump,Associate's Degree/Some College,Female,83858,0.3986126936951872,65720.47247318551,5
ID,0,0,NA,Conservative,Republican,50-59,Other or Multiple Races,Donald Trump,College Degree,Female,83501,0.8208373078586149,14956.180322915316,4
ID,0,0,NA,Conservative,Republican,60-69,White or Caucasian,Donald Trump,Vocational/Technical School,Female,83530,2.1908622835693827,39612.715144176036,6
CO,1,0,NA,Conservative,Republican,70 or more years,White or Caucasian,Donald Trump,Associate's Degree/Some College,Female,80651,0.21471144739477044,94786.86944348738,2
ID,0,0,NA,Moderate,Republican,70 or more years,White or Caucasian,Donald Trump,Postgraduate or Higher,Female,83843,0.21637732239810212,37678.929744288325,5
ID,0,0,NA,Conservative,Republican,60-69,White or Caucasian,Donald Trump,College Degree,Male,83835,2.5111460470041687,27012.266360688955,2
CO,0,0,NA,Conservative,Republican,60-69,White or Caucasian,Donald Trump,Associate's Degree/Some College,Male,80004,1.0978192702237126,74498.75165708363,4
ID,0,0,NA,Moderate,Republican,60-69,Hispanic or Latino,Donald Trump,Associate's Degree/Some College,Female,83835,3.9529094376548635,67868.90441551805,5
ID,1,1,NA,Conservative,Republican,60-69,White or Caucasian,Donald Trump,College Degree,Female,83605,1.1177957791167983,85116.45698454231,6
ID,0,0,NA,Conservative,Republican,70 or more years,White or Caucasian,Donald Trump,High School or Less,Male,83686,0.42690056094744283,44018.24326021597,6
ID,1,1,NA,Conservative,Republican,70 or more years,White or Caucasian,Donald Trump,Vocational/Technical School,Female,83868,0.6424659697237586,80536.87079111114,3
CO,0,0,NA,Conservative,Republican,70 or more years,White or Caucasian,Donald Trump,High School or Less,Male,80031,0.7155911155380543,19057.102443184704,2
ID,0,1,NA,Conservative,Republican,70 or more years,White or Caucasian,Donald Trump,Associate's Degree/Some College,Male,83440,0.7593540887941754,118868.82217600942,4
CO,1,0,NA,Conservative,Republican,60-69,Other or Multiple Races,Donald Trump,College Degree,Male,80110,0.6703551006441326,20846.609361469746,2
CO,0,0,NA,Conservative,Republican,70 or more years,White or Caucasian,Donald Trump,Postgraduate or Higher,Female,80236,0.13156640542344458,95295.98428402096,6
ID,0,0,NA,Moderate,Republican,60-69,White or Caucasian,Joe Biden,Postgraduate or Higher,Female,83226,1.848845356081951,47553.20612806827,4
CO,0,0,NA,Conservative,Republican,60-69,White or Caucasian,Donald Trump,Postgraduate or Higher,Male,80920,0.575921594745879,89598.41124946252,3
CO,0,0,NA,Conservative,Republican,60-69,White or Caucasian,Donald Trump,College Degree,Male,80758,1.2493790411079704,90823.7238205038,1
CO,0,0,NA,Moderate,Republican,50-59,White or Caucasian,Joe Biden,Postgraduate or Higher,Female,80232,0.7906037485548028,83228.19554014131,1
ID,0,0,NA,Moderate,Republican,70 or more years,White or Caucasian,Joe Biden,College Degree,Male,83864,0.49338846929343927,97597.95242454857,3
ID,0,0,NA,Conservative,Republican,70 or more years,White or Caucasian,Donald Trump,Postgraduate or Higher,Female,83811,0.21637732239810212,69341.4975120686,5
ID,1,1,NA,Moderate,Republican,70 or more years,Other or Multiple Races,Someone else,Associate's Degree/Some College,Female,83629,0.03875907354111708,71567.56323063746,5
ID,0,0,NA,Conservative,Republican,70 or more years,White or Caucasian,Did not vote,Associate's Degree/Some College,Female,83864,0.17760866220740876,41170.05900712684,4
ID,0,0,NA,Conservative,Republican,60-69,White or Caucasian,Donald Trump,Postgraduate or Higher,Female,83850,0.7378646294146337,41483.35506906733,6
ID,0,0,NA,Conservative,Republican,70 or more years,White or Caucasian,Donald Trump,High School or Less,Female,83709,0.4224237263881781,95514.13187524304,3
ID,0,0,NA,Moderate,Republican,70 or more years,White or Caucasian,Did not vote,High School or Less,Female,83856,0.1882180726182397,113743.88789059594,4
ID,0,0,NA,Liberal,Republican,70 or more years,White or Caucasian,Joe Biden,Vocational/Technical School,Female,83347,0.7893832365567108,11376.546127721667,5
CO,0,0,NA,Liberal,Republican,30-39,Other or Multiple Races,Joe Biden,College Degree,Male,80601,0.5677428895496494,50664.12232350558,5
ID,1,1,NA,Conservative,Republican,70 or more years,White or Caucasian,Donald Trump,College Degree,Male,83676,0.355143671473088,108807.81702697277,6
ID,0,0,NA,Moderate,Republican,70 or more years,White or Caucasian,Joe Biden,Associate's Degree/Some College,Female,83501,0.4897662959751618,49195.048639085144,3
ID,0,0,NA,Moderate,Republican,70 or more years,White or Caucasian,Donald Trump,College Degree,Female,83332,0.32779136989541163,105389.36251308769,4
CO,1,1,NA,Moderate,Republican,60-69,Hispanic or Latino,Joe Biden,Postgraduate or Higher,Female,80401,2.819902553044376,108833.95455777645,4
ID,0,0,NA,Conservative,Republican,30-39,White or Caucasian,Donald Trump,Vocational/Technical School,Male,83537,4.709964977448613,67569.68579720706,3
ID,0,1,NA,Conservative,Republican,60-69,White or Caucasian,Donald Trump,High School or Less,Male,83861,3.018523888206944,58150.99864033982,6
ID,0,1,NA,Conservative,Republican,50-59,Hispanic or Latino,Donald Trump,College Degree,Male,83537,3.3443971095183764,69241.6667449288,4
ID,0,0,NA,Conservative,Republican,60-69,White or Caucasian,Donald Trump,High School or Less,Female,83704,1.4404999695573257,117298.708637245,1
CO,1,1,NA,Conservative,Republican,70 or more years,Hispanic or Latino,Donald Trump,Associate's Degree/Some College,Male,81082,1.2912595917131486,41216.16024291143,2
CO,0,0,NA,Moderate,Republican,70 or more years,White or Caucasian,Joe Biden,Postgraduate or Higher,Male,80401,0.47801521404637193,107090.7892123796,5
ID,0,0,NA,Conservative,Republican,70 or more years,White or Caucasian,Donald Trump,College Degree,Female,83686,0.32779136989541163,16164.984675124288,4
CO,0,1,NA,Conservative,Republican,70 or more years,White or Caucasian,Donald Trump,Postgraduate or Higher,Female,80459,0.13156640542344458,46941.38095714152,4
ID,0,0,NA,Conservative,Republican,40-49,White or Caucasian,Donald Trump,Postgraduate or Higher,Female,83714,1.2538052922226821,88327.83091347665,5
CO,0,1,NA,Moderate,Republican,70 or more years,Black or African American,Donald Trump,Associate's Degree/Some College,Female,80224,0.21822828614683057,96528.56210945174,1
CO,0,0,NA,Conservative,Republican,50-59,Other or Multiple Races,Joe Biden,Postgraduate or Higher,Female,80602,0.5696507355035871,97638.3933168836,5
ID,0,0,NA,Moderate,Republican,70 or more years,White or Caucasian,Joe Biden,College Degree,Female,83553,0.40274975590482154,66087.82561030239,4
ID,0,0,NA,Conservative,Republican,70 or more years,White or Caucasian,Donald Trump,Associate's Degree/Some College,Female,83535,0.3986126936951872,58622.9034117423,4
ID,0,0,NA,Moderate,Republican,70 or more years,White or Caucasian,Donald Trump,Vocational/Technical School,Female,83864,0.6424659697237586,47826.848309487104,2
CO,1,1,NA,Moderate,Republican,70 or more years,White or Caucasian,Joe Biden,High School or Less,Female,80118,0.15491247520423534,86835.43863939121,2
ID,0,0,NA,Conservative,Republican,70 or more years,White or Caucasian,Donald Trump,Associate's Degree/Some College,Female,83535,0.3986126936951872,94099.77345261723,3
ID,0,0,NA,Conservative,Republican,70 or more years,White or Caucasian,Donald Trump,Vocational/Technical School,Male,83544,0.7065464783012062,47581.53051137924,6
CO,0,0,NA,Conservative,Republican,70 or more years,White or Caucasian,Donald Trump,Postgraduate or Higher,Female,80026,0.13156640542344458,10408.748923800886,4
ID,0,1,NA,Conservative,Republican,70 or more years,White or Caucasian,Did not vote,College Degree,Female,83869,0.1460530174053534,99441.62247469649,5
ID,0,0,NA,Conservative,Republican,70 or more years,White or Caucasian,Donald Trump,Postgraduate or Higher,Male,83501,0.22066813024060122,63782.67413005233,2
CO,0,0,NA,Liberal,Republican,70 or more years,White or Caucasian,Donald Trump,Postgraduate or Higher,Male,80219,0.25444958996079725,38572.345457505435,5
CO,1,1,NA,Conservative,Republican,60-69,White or Caucasian,Donald Trump,Associate's Degree/Some College,Female,80127,0.4824655240360094,104642.77911931276,3
CO,0,0,NA,Moderate,Republican,50-59,White or Caucasian,Joe Biden,College Degree,Female,81004,0.49667304086607894,60592.884209472686,1
ID,0,0,NA,Conservative,Republican,70 or more years,White or Caucasian,Donald Trump,Associate's Degree/Some College,Female,83350,0.3986126936951872,47565.787124913186,3
CO,0,0,NA,Moderate,Republican,70 or more years,White or Caucasian,Donald Trump,Associate's Degree/Some College,Female,81151,0.21471144739477044,18167.767466511577,2
CO,0,0,NA,Conservative,Republican,60-69,White or Caucasian,Donald Trump,High School or Less,Female,80621,0.615513919390585,39868.879383429885,6
ID,1,0,NA,Conservative,Republican,70 or more years,White or Caucasian,Donald Trump,College Degree,Male,83854,0.355143671473088,21947.941384278238,1
ID,0,0,NA,Conservative,Republican,50-59,Other or Multiple Races,Donald Trump,Postgraduate or Higher,Female,83835,0.5418403140253014,21814.408127684146,4
ID,0,0,NA,Moderate,Republican,60-69,Hispanic or Latino,Joe Biden,Associate's Degree/Some College,Female,83805,4.856849378424207,84003.74967139214,3
CO,1,1,NA,Conservative,Republican,70 or more years,White or Caucasian,Donald Trump,Postgraduate or Higher,Male,80920,0.25444958996079725,10423.580929636955,2
ID,0,0,NA,Conservative,Republican,70 or more years,White or Caucasian,Donald Trump,Associate's Degree/Some College,Male,83835,0.7593540887941754,65704.37821093947,1
ID,0,0,NA,Conservative,Republican,70 or more years,White or Caucasian,Donald Trump,College Degree,Female,83843,0.32779136989541163,115648.37762154639,6
ID,0,0,NA,Conservative,Republican,60-69,White or Caucasian,Someone else,Associate's Degree/Some College,Female,83871,0.2327945266768327,76620.7032604143,5
ID,0,0,NA,Conservative,Republican,70 or more years,White or Caucasian,Donald Trump,Associate's Degree/Some College,Female,83530,0.3986126936951872,50875.81088067964,6
CO,0,0,NA,Conservative,Republican,60-69,White or Caucasian,Donald Trump,Postgraduate or Higher,Female,80517,0.2956351676091505,48558.837114833295,1
ID,0,0,NA,Moderate,Republican,70 or more years,White or Caucasian,Joe Biden,Postgraduate or Higher,Male,83709,0.6251880302627136,64556.871217209846,2
CO,1,1,NA,Liberal,Republican,30-39,Other or Multiple Races,Someone else,Postgraduate or Higher,Male,80020,0.2457442042384987,75170.81676982343,4
ID,0,0,NA,Conservative,Republican,70 or more years,Hispanic or Latino,Donald Trump,High School or Less,Female,83619,1.228426264471389,86574.75115032867,3
ID,1,1,NA,Conservative,Republican,70 or more years,White or Caucasian,Donald Trump,High School or Less,Male,83709,0.42690056094744283,15389.820605050772,1
ID,0,0,NA,Conservative,Republican,60-69,White or Caucasian,Donald Trump,Postgraduate or Higher,Female,83704,0.7378646294146337,48183.08467743918,4
ID,0,0,NA,Moderate,Republican,70 or more years,White or Caucasian,Donald Trump,High School or Less,Female,83607,0.4224237263881781,117314.65345714241,4
ID,0,0,NA,Moderate,Republican,60-69,White or Caucasian,Did not vote,College Degree,Female,83861,0.49805291223825304,115790.6100875698,2
ID,0,0,NA,Conservative,Republican,70 or more years,White or Caucasian,Someone else,Associate's Degree/Some College,Female,83350,0.068266527955442885,72435.92221289873,6
CO,1,1,NA,Conservative,Republican,50-59,White or Caucasian,Donald Trump,Vocational/Technical School,Female,80236,0.6202980431807041,119181.9893871434,3
ID,0,0,NA,Conservative,Republican,70 or more years,White or Caucasian,Donald Trump,Postgraduate or Higher,Female,83686,0.21637732239810212,103243.4747274965,2
CO,1,0,NA,Conservative,Republican,50-59,White or Caucasian,Joe Biden,College Degree,Female,80122,0.49667304086607894,79474.2468977347,1
ID,0,0,NA,Moderate,Republican,70 or more years,White or Caucasian,Joe Biden,Postgraduate or Higher,Male,83864,0.6251880302627136,73044.75233890116,4
ID,0,0,NA,Moderate,Republican,40-49,White or Caucasian,Someone else,College Degree,Female,83845,0.325291385483257,65174.77442743257,5
ID,0,0,NA,Conservative,Republican,60-69,White or Caucasian,Donald Trump,Postgraduate or Higher,Male,83805,1.5602978384917612,13649.542147759348,1
ID,0,0,NA,Moderate,Republican,70 or more years,White or Caucasian,Someone else,Postgraduate or Higher,Male,83709,0.05355059128776211,56767.40900147706,5
ID,0,0,NA,Conservative,Republican,70 or more years,White or Caucasian,Someone else,College Degree,Male,83714,0.06785405843671395,57098.71674655005,2
CO,1,0,NA,Conservative,Republican,50-59,Black or African American,Joe Biden,Postgraduate or Higher,Female,80132,0.8035533417608473,53710.47837426886,2
CO,1,1,NA,Moderate,Republican,70 or more years,White or Caucasian,Donald Trump,Associate's Degree/Some College,Female,80603,0.21471144739477044,92621.26395013183,4
CO,1,1,NA,Conservative,Republican,60-69,White or Caucasian,Donald Trump,College Degree,Female,80128,0.5489345706115851,62110.69612763822,4
CO,0,0,NA,Moderate,Republican,70 or more years,White or Caucasian,Joe Biden,High School or Less,Female,80210,0.15491247520423534,93695.83836523816,2
ID,0,0,NA,Conservative,Republican,50-59,Asian,Donald Trump,Postgraduate or Higher,Female,83669,1.1448762476910068,51518.47603498027,6
ID,0,0,NA,Conservative,Republican,60-69,White or Caucasian,Donald Trump,Associate's Degree/Some College,Male,83709,5.369232712053116,14335.695973131806,2
ID,0,0,NA,Conservative,Republican,50-59,White or Caucasian,Donald Trump,Postgraduate or Higher,Male,83543,1.0795151070913291,106253.56745906174,2
ID,0,0,NA,Conservative,Republican,70 or more years,White or Caucasian,Donald Trump,High School or Less,Female,83536,0.4224237263881781,42970.409728586674,6
ID,0,0,NA,Conservative,Republican,50-59,White or Caucasian,Donald Trump,Postgraduate or Higher,Female,83524,0.9543457457917375,72490.16340821981,2
ID,0,0,NA,Conservative,Republican,18-24,White or Caucasian,Did not vote,Vocational/Technical School,Male,83522,2.112322604463423,43069.96778585017,5
CO,1,1,NA,Conservative,Republican,60-69,White or Caucasian,Donald Trump,Associate's Degree/Some College,Female,81005,0.4824655240360094,28474.82348792255,2
CO,1,1,NA,Conservative,Republican,60-69,White or Caucasian,Donald Trump,Vocational/Technical School,Female,80534,0.30227005995176476,107802.35704733059,2
ID,0,0,NA,Conservative,Republican,70 or more years,White or Caucasian,Donald Trump,Postgraduate or Higher,Male,83539,0.22066813024060122,18437.808509916067,3
CO,1,1,NA,Conservative,Republican,50-59,White or Caucasian,Donald Trump,Associate's Degree/Some College,Female,80910,0.9900829096651059,83656.94525418803,3
CO,0,0,NA,Moderate,Republican,70 or more years,White or Caucasian,Donald Trump,Associate's Degree/Some College,Female,80820,0.21471144739477044,107837.82923128456,6
ID,1,0,NA,Conservative,Republican,70 or more years,Other or Multiple Races,Someone else,Postgraduate or Higher,Female,83523,0.02672310463850806,115030.7281431742,2
ID,1,1,NA,Moderate,Republican,70 or more years,White or Caucasian,Donald Trump,Vocational/Technical School,Male,83401,0.7065464783012062,66559.70966210589,4
ID,0,0,NA,Liberal,Republican,70 or more years,Asian,Donald Trump,Vocational/Technical School,Male,83313,1.5402462096008651,19612.44404083118,2
ID,1,1,NA,Conservative,Republican,70 or more years,White or Caucasian,Donald Trump,High School or Less,Female,83709,0.4224237263881781,63121.352961752564,3
ID,1,1,NA,Conservative,Republican,70 or more years,White or Caucasian,Donald Trump,Associate's Degree/Some College,Female,83642,0.3986126936951872,48362.42105346173,4
ID,0,0,NA,Conservative,Republican,70 or more years,White or Caucasian,Donald Trump,Postgraduate or Higher,Female,83642,0.21637732239810212,64173.476244322956,5
ID,0,0,NA,Conservative,Republican,50-59,White or Caucasian,Someone else,Associate's Degree/Some College,Female,83316,0.30109380138452574,67050.2250129357,4
ID,0,0,NA,Conservative,Republican,70 or more years,White or Caucasian,Donald Trump,College Degree,Female,83651,0.32779136989541163,43935.329674277455,2
CO,0,0,NA,Conservative,Republican,70 or more years,White or Caucasian,Donald Trump,Vocational/Technical School,Female,80425,0.13451912902175267,84105.23183410987,6
ID,0,0,NA,Conservative,Republican,70 or more years,White or Caucasian,Donald Trump,Associate's Degree/Some College,Female,83647,0.3986126936951872,103115.15018343925,3
CO,1,1,NA,Conservative,Republican,70 or more years,White or Caucasian,Donald Trump,High School or Less,Female,81520,0.2739219238266583,39918.98861946538,2
WV,0,0,NA,Conservative,Republican,60-69,White or Caucasian,Donald Trump,College Degree,Male,26160,1.4448933515949138,89054.69877645373,6
KY,0,1,NA,Liberal,Republican,70 or more years,White or Caucasian,Joe Biden,College Degree,Female,40207,1.2587497304299302,33450.166238471866,1
PA,0,0,NA,Liberal,Republican,70 or more years,White or Caucasian,Joe Biden,High School or Less,Female,18505,0.3654946912461547,44072.9903569445,6
PA,0,0,NA,Conservative,Republican,70 or more years,White or Caucasian,Donald Trump,High School or Less,Female,15401,0.5752094468198989,91785.17065942287,6
KY,0,0,NA,Liberal,Republican,70 or more years,White or Caucasian,Joe Biden,College Degree,Male,41017,1.0711118714051049,98369.62097790092,5
WV,0,0,NA,Conservative,Republican,60-69,White or Caucasian,Donald Trump,Vocational/Technical School,Female,25865,0.7813255040232518,48137.20915466547,1
PA,1,1,NA,Conservative,Republican,60-69,White or Caucasian,Joe Biden,College Degree,Male,16749,0.9668836556721521,57386.56437722966,2
WV,0,0,NA,Conservative,Republican,70 or more years,White or Caucasian,Donald Trump,High School or Less,Female,25401,0.513527581291114,76505.10039646178,4
WV,0,0,NA,Conservative,Republican,70 or more years,White or Caucasian,Donald Trump,Postgraduate or Higher,Female,26003,0.4102476999093047,92986.55588412657,6
PA,0,0,NA,Conservative,Republican,70 or more years,White or Caucasian,Joe Biden,Vocational/Technical School,Female,18940,0.4368073315607234,71634.37738083303,1
WV,0,0,NA,Moderate,Republican,60-69,White or Caucasian,Donald Trump,Associate's Degree/Some College,Female,24701,0.8362782372644909,93768.27106112614,3
WV,0,0,NA,Conservative,Republican,70 or more years,White or Caucasian,Donald Trump,Associate's Degree/Some College,Male,25248,0.6866850904074424,48198.077420238405,5
WV,0,0,NA,Conservative,Republican,70 or more years,White or Caucasian,Donald Trump,Vocational/Technical School,Male,25444,0.6415622820974592,72128.02858790383,6
WV,0,0,NA,Conservative,Republican,70 or more years,White or Caucasian,Did not vote,High School or Less,Female,26508,0.27528036944783085,92020.52630018443,1
WV,0,0,NA,Moderate,Republican,70 or more years,White or Caucasian,Donald Trump,Associate's Degree/Some College,Female,26554,0.5061517532156083,91258.04382842034,5
WV,0,0,NA,Conservative,Republican,70 or more years,White or Caucasian,Donald Trump,College Degree,Female,26101,0.43336777958150047,86045.98767589778,2
KY,0,0,NA,Conservative,Republican,60-69,White or Caucasian,Donald Trump,High School or Less,Female,41522,0.9461233395582621,13060.319933574647,6
WV,0,0,NA,Conservative,Republican,60-69,White or Caucasian,Donald Trump,Vocational/Technical School,Female,25823,0.7813255040232518,32082.650628872216,2
WV,0,0,NA,Conservative,Republican,40-49,White or Caucasian,Donald Trump,Associate's Degree/Some College,Female,26808,1.3352244700325866,64344.236524775624,4
WV,0,0,NA,Liberal,Republican,60-69,Hispanic or Latino,Donald Trump,Associate's Degree/Some College,Male,25009,1.6220026418316325,22700.62817260623,3
WV,0,0,NA,Conservative,Republican,60-69,White or Caucasian,Donald Trump,High School or Less,Male,26743,1.712154486391867,31456.231432966888,1
WV,0,1,NA,Moderate,Republican,70 or more years,White or Caucasian,Donald Trump,High School or Less,Male,26405,0.6966917161608475,104861.21396766976,5
PA,0,0,NA,Conservative,Republican,70 or more years,White or Caucasian,Donald Trump,College Degree,Male,17801,0.6282739398282888,63277.934428770095,2
WV,0,1,NA,Conservative,Republican,70 or more years,White or Caucasian,Donald Trump,Postgraduate or Higher,Male,26105,0.5565741442402239,37123.35720891133,5
WV,0,0,NA,Conservative,Republican,70 or more years,Hispanic or Latino,Joe Biden,High School or Less,Female,26003,0.19498071172379774,97170.1035136357,6
KY,0,0,NA,Moderate,Republican,50-59,White or Caucasian,Donald Trump,College Degree,Male,40769,1.3276591300889935,78391.29443978891,3
PA,0,0,NA,Conservative,Republican,70 or more years,White or Caucasian,Donald Trump,Postgraduate or Higher,Male,16506,0.425630678454569,58677.601027302444,5
WV,0,0,NA,Conservative,Republican,70 or more years,White or Caucasian,Someone else,High School or Less,Female,24901,0.06127793630082329,57432.77853354812,4
KY,1,1,NA,Conservative,Republican,70 or more years,White or Caucasian,Donald Trump,High School or Less,Female,42718,0.44054216961431,82039.17110571638,2
WV,0,0,NA,Conservative,Republican,50-59,White or Caucasian,Donald Trump,College Degree,Female,25311,1.3209200368418625,44475.213759578764,4
WV,0,0,NA,Conservative,Republican,60-69,White or Caucasian,Donald Trump,Associate's Degree/Some College,Female,26456,0.8362782372644909,60974.723957479,5
WV,0,0,NA,Moderate,Republican,70 or more years,White or Caucasian,Donald Trump,Associate's Degree/Some College,Female,25801,0.5061517532156083,44655.290867667645,5
KY,1,1,NA,Conservative,Republican,60-69,Asian,Donald Trump,Postgraduate or Higher,Male,40351,0.3374794470208593,31989.847468212247,1
PA,0,0,NA,Moderate,Republican,70 or more years,White or Caucasian,Donald Trump,High School or Less,Male,18403,0.6065972907055737,36680.48576917499,5
KY,0,0,NA,Moderate,Republican,40-49,White or Caucasian,Donald Trump,Associate's Degree/Some College,Female,41472,1.312378398330037,65130.352093838155,5
WV,0,0,NA,Conservative,Republican,60-69,White or Caucasian,Donald Trump,Vocational/Technical School,Male,26416,1.5766711647528273,39061.67064793408,2
WV,0,0,NA,Conservative,Republican,70 or more years,White or Caucasian,Donald Trump,College Degree,Male,25674,0.5879406541832728,56156.614790670574,4
KY,0,0,NA,Conservative,Republican,50-59,White or Caucasian,Donald Trump,Postgraduate or Higher,Male,41749,1.8948242545521563,46728.483312763274,1
KY,0,0,NA,Conservative,Republican,50-59,White or Caucasian,Donald Trump,High School or Less,Male,40486,2.336394805709503,49876.006352715194,1
KY,0,0,NA,Conservative,Republican,70 or more years,White or Caucasian,Donald Trump,High School or Less,Male,40434,0.6502400777302693,33265.76237101108,2
WV,0,0,NA,Moderate,Republican,70 or more years,White or Caucasian,Donald Trump,High School or Less,Female,26521,0.513527581291114,89729.18529063463,4
WV,0,0,NA,Moderate,Republican,60-69,White or Caucasian,Did not vote,College Degree,Male,26384,0.774546081127201,75844.19039310887,6
WV,0,0,NA,Conservative,Republican,70 or more years,White or Caucasian,Donald Trump,High School or Less,Female,26836,0.513527581291114,14177.557642105967,3
